timestamp,source_ip,destination_ip,protocol,attack_type,severity,status,packet_size,duration,num_packets,attack_score,rand_noise,log_duration,log_attack_score
08JAN24:03:00:00,103.215.89.187,15.222.243.184,TCP,Ransomware,Critical,Blocked,388,229.75,443,3183.1370871,-64.21563564,5.4369918048,7.3421539935
08JAN24:04:00:00,46.144.236.174,201.232.132.69,UDP,Malware,Low,Blocked,310,27.54,241,905.60933587,-1.219721655,3.3156398564,5.2552025807
08JAN24:05:00:00,115.23.15.67,59.140.64.141,HTTP,DDoS,Medium,Successful,150,154.21,418,2442.4767489,-13.54269561,5.0383153747,6.971600417
08JAN24:06:00:00,49.212.161.234,163.179.14.233,HTTP,Malware,Medium,Blocked,908,69.55,331,1917.495531,16.200921456,4.2420460622,6.2206914204
08JAN24:07:00:00,216.238.151.139,165.250.114.1,UDP,Malware,Medium,Blocked,926,54.45,351,1761.6746422,-11.02843256,3.997283033,5.9138315393
08JAN24:08:00:00,57.148.84.167,99.127.49.159,ICMP,Malware,Low,Successful,115,243.11,210,2522.2730905,-10.34757874,5.4935140569,7.4333251292
08JAN24:09:00:00,,42.115.1.226,TCP,Brute Force,Medium,Successful,1221,40.6,23,889.13436821,-9.978124593,3.7037683129,5.6139375794
08JAN24:10:00:00,204.236.56.75,188.120.156.237,HTTPS,Ransomware,Medium,Successful,368,140.65,124,1669.3488075,22.415007661,4.946274606,6.914696153
08JAN24:11:00:00,216.91.223.249,173.195.197.246,TCP,SQL Injection,High,Blocked,161,281.58,86,2458.7272437,-33.79661747,5.6404166345,7.5690316338
08JAN24:12:00:00,108.63.89.168,123.96.191.10,TCP,SQL Injection,Medium,Successful,80,55.83,43,656.8295775,-15.0704012,4.0223115384,5.9288963737
08JAN24:13:00:00,91.207.228.131,145.102.60.242,ICMP,DDoS,Medium,Blocked,1230,293.4,466,4312.9941491,75.922055821,5.6815368998,7.6637467647
08JAN24:14:00:00,52.19.74.7,49.52.97.73,TCP,Malware,Medium,Blocked,961,298.29,40,3050.9330485,82.613832562,5.6980662012,7.6827791042
08JAN24:15:00:00,19.179.94.203,36.97.182.164,UDP,DDoS,Medium,Blocked,681,166.73,303,2372.1493127,11.227507511,5.1163757975,7.0718598406
08JAN24:16:00:00,44.42.64.43,98.81.23.87,UDP,Brute Force,Medium,Blocked,1086,51.13,169,1404.6758374,9.7739714955,3.9343716047,5.9072238233
08JAN24:18:00:00,76.156.57.62,145.106.165.64,HTTPS,Phishing,Low,Blocked,802,127.41,487,2495.6665937,0.5530742642,4.8474103115,6.7939403298
08JAN24:19:00:00,36.122.115.106,159.124.220.222,TCP,Brute Force,Low,Blocked,508,92.87,20,936.31978982,8.5010170693,4.5312007735,6.4901027456
08JAN24:20:00:00,201.82.31.245,96.39.184.198,TCP,Phishing,Low,Blocked,1463,84.26,461,2692.5410831,-7.910490455,4.4339073752,6.3663149709
08JAN24:21:00:00,135.249.220.117,104.90.165.234,ICMP,Ransomware,Low,Blocked,48,291.67,109,2621.8518531,66.809594762,5.6756230605,7.6537318857
08JAN24:22:00:00,185.156.61.114,96.209.116.195,UDP,DDoS,Medium,Blocked,52,46.09,193,926.12766916,10.710560001,3.8305962237,5.8091647001
08JAN24:23:00:00,14.136.199.1,126.64.5.35,HTTPS,Ransomware,Medium,Blocked,963,220.03,244,2793.151845,-26.25247455,5.3937639461,7.3224823857
09JAN24:00:00:00,50.236.3.200,176.67.53.56,HTTP,,Low,Successful,962,0.22,324,1338.9169403,-0.025204264,-1.514082279,0.4152872036
09JAN24:01:00:00,2.196.113.186,114.105.51.78,UDP,Ransomware,Critical,Successful,1115,178.9,280,2792.0367748,71.754304083,5.1868270464,7.1884537584
,56.67.234.143,77.230.104.221,HTTP,Ransomware,Low,Blocked,1272,274.79,228,3528.2453464,-120.6264421,5.616007206,7.4971537375
09JAN24:03:00:00,139.35.67.145,51.240.223.83,ICMP,Ransomware,High,Successful,1465,86.45,36,1520.4918488,22.554521018,4.4595663278,6.4420695637
09JAN24:04:00:00,147.66.195.70,167.249.109.211,ICMP,Brute Force,Medium,Blocked,1254,55.74,45,1150.3533507,-10.37449793,4.0206982015,5.9396593114
09JAN24:05:00:00,32.6.166.162,198.123.90.3,TCP,Malware,Medium,Blocked,1114,195.54,386,3147.0947897,26.430452017,5.2757650132,7.2408005517
09JAN24:06:00:00,45.115.162.16,130.7.251.32,HTTPS,Ransomware,Low,Successful,1456,213.81,28,2316.9693557,-33.57989531,5.365087817,7.2883059949
09JAN24:07:00:00,26.79.221.159,41.89.128.197,HTTP,Phishing,Medium,Blocked,692,206.44,154,2346.6532942,70.307057817,5.3300098617,7.3234261756
09JAN24:08:00:00,30.38.44.77,89.29.112.59,UDP,Brute Force,Medium,Successful,660,95.86,23,984.71370961,-0.819569398,4.5628888981,6.5075768327
09JAN24:09:00:00,158.72.174.176,94.22.226.129,ICMP,Ransomware,Critical,Blocked,1363,75.74,207,1735.4600919,2.5692421654,4.3273065545,6.2780508673
09JAN24:10:00:00,162.183.14.82,98.0.41.169,TCP,Malware,Medium,Successful,235,286.78,420,3556.3300199,-18.49185643,5.6587154062,7.5953712675
09JAN24:11:00:00,146.41.142.116,160.51.172.77,TCP,Brute Force,Critical,Blocked,456,277,91,2533.856219,7.5045248236,5.6240175423,7.5737904968
09JAN24:12:00:00,13.92.238.93,79.238.255.213,HTTP,SQL Injection,Low,Blocked,703,137.25,390,2345.1602785,-32.40464156,4.9218041532,6.8334038278
09JAN24:13:00:00,79.8.22.75,60.89.120.218,ICMP,Malware,High,Blocked,1483,253.87,419,3964.8919672,-33.21658133,5.5368223644,7.4638640265
09JAN24:14:00:00,142.96.131.63,112.137.66.23,HTTPS,Phishing,Medium,Successful,1419,135.75,359,2718.8066935,-26.97398178,4.9108150325,6.8279282453
09JAN24:15:00:00,162.91.143.212,102.96.55.33,ICMP,Ransomware,High,Blocked,187,127.37,38,1258.3188193,-25.31185652,4.8470963151,6.7642060504
09JAN24:16:00:00,79.171.128.12,11.85.204.169,HTTP,SQL Injection,Low,Successful,1040,47.11,419,1956.6687942,2.3708090433,3.852485505,5.8055590327
09JAN24:17:00:00,196.74.147.123,25.252.204.198,HTTP,SQL Injection,Medium,Blocked,1428,127.98,228,2266.8669794,-13.7529816,4.8518740798,6.782313396
09JAN24:18:00:00,22.56.208.61,205.68.214.18,ICMP,Brute Force,Medium,Blocked,403,161.27,202,2001.1936177,12.671873444,5.083080041,7.0401526769
09JAN24:19:00:00,188.73.141.54,130.179.44.143,HTTP,SQL Injection,High,Blocked,441,6.85,350,975.8146647,-2.126003521,1.9242501121,3.8248081127
09JAN24:20:00:00,23.206.184.118,179.232.149.81,ICMP,Phishing,Medium,Blocked,645,133.29,309,2149.8197968,-29.94044105,4.8925272806,6.8058217389
09JAN24:21:00:00,104.22.182.40,122.99.248.29,UDP,Phishing,High,Successful,268,234.43,489,3207.2000541,67.872218039,5.4571570785,7.4435947679
09JAN24:22:00:00,211.105.41.194,102.53.86.109,ICMP,DDoS,Low,Blocked,576,204.05,254,2333.2180527,19.475219667,5.3183651109,7.2778178679
09JAN24:23:00:00,183.0.191.32,214.248.31.15,ICMP,Phishing,High,Blocked,307,190.58,38,1680.0857566,22.459972729,5.2500721064,7.2126778631
10JAN24:00:00:00,111.110.203.221,193.120.208.131,HTTP,Malware,High,Blocked,1468,272.88,221,3555.2408807,-144.5199945,5.6090321748,7.4762685186
,79.242.221.81,148.196.212.56,HTTP,SQL Injection,High,Blocked,1074,5.51,187,1008.4737251,1.3216027751,1.706566438,3.6861660957
10JAN24:02:00:00,211.226.43.110,81.171.159.129,TCP,Phishing,Medium,Successful,1383,167.16,43,2141.0758268,-3.088859456,5.1189514974,7.0622183248
10JAN24:03:00:00,30.222.91.127,153.84.236.87,TCP,Brute Force,Medium,Blocked,165,236.23,359,2934.9714293,2.9724434068,5.464805949,7.4125119962
10JAN24:04:00:00,148.78.156.20,,UDP,DDoS,Critical,Blocked,345,162.45,114,1735.4935058,-19.83024108,5.0903703237,7.0186880329
10JAN24:05:00:00,201.197.49.247,195.230.173.91,TCP,SQL Injection,Low,Successful,1152,97.24,260,2228.3860667,-10.78471568,4.5771822523,6.507121423
10JAN24:06:00:00,155.79.184.119,137.235.99.84,ICMP,DDoS,Medium,Successful,1418,40.96,5,859.87309773,2.3133049018,3.7125962249,5.6665419579
10JAN24:07:00:00,175.145.59.39,37.186.9.236,HTTP,SQL Injection,Medium,Blocked,667,266.28,68,2603.7268888,-114.8168033,5.5845484243,7.4668813509
10JAN24:08:00:00,223.48.136.113,119.255.171.73,TCP,Brute Force,High,Blocked,1415,141.28,228,2330.1074214,20.628552323,4.9507438076,6.9172981628
10JAN24:09:00:00,23.233.99.78,85.168.181.39,TCP,DDoS,Low,Blocked,728,263.45,123,2783.7073696,10.212380552,5.5738636346,7.5252961912
10JAN24:10:00:00,171.27.247.129,204.122.252.184,UDP,Ransomware,Medium,Blocked,1077,175.8,173,2399.8780839,-9.839563974,5.1693470421,7.10722926
10JAN24:11:00:00,191.129.209.155,73.217.204.180,UDP,Malware,High,Successful,1320,202.29,336,3199.3364283,-18.5431125,5.3097023608,7.2424308293
10JAN24:12:00:00,145.147.1.43,134.223.129.64,ICMP,Malware,Low,Blocked,1272,241.3,153,2923.4530428,98.688202449,5.4860410141,7.4887344993
10JAN24:13:00:00,25.36.175.94,78.228.36.35,HTTP,SQL Injection,Critical,Blocked,320,197.78,462,2960.7910899,-55.77571389,5.2871553524,7.1919444805
10JAN24:14:00:00,117.95.161.171,54.58.116.42,UDP,Ransomware,Low,Blocked,482,119.48,267,1935.8625694,4.5735984405,4.783149077,6.7345127133
10JAN24:15:00:00,37.40.47.50,167.4.254.26,TCP,DDoS,Medium,Blocked,876,154.14,157,2119.0773914,7.4487315081,5.0378613452,6.9906512122
10JAN24:16:00:00,78.204.252.246,176.174.236.33,HTTP,Ransomware,,Blocked,428,240.93,162,2716.0908782,-0.194883856,5.4845064764,7.4303010287
10JAN24:17:00:00,41.199.143.184,150.236.55.93,HTTP,Ransomware,Low,Blocked,656,112.16,214,1672.0092625,-25.68125862,4.7199265124,6.6325796754
10JAN24:18:00:00,132.28.83.84,184.5.180.31,TCP,DDoS,Critical,Blocked,186,116.5,398,2225.1719906,15.977180382,4.7578913588,6.7232038664
10JAN24:19:00:00,53.45.41.32,223.135.152.87,UDP,Brute Force,Medium,Blocked,1342,28.8,376,1898.0887298,9.8210930567,3.3603757344,5.3538518937
10JAN24:20:00:00,7.83.129.113,146.220.154.159,TCP,Ransomware,Medium,Blocked,560,274.38,408,3379.8608435,37.714234781,5.6145140433,7.5798699411
10JAN24:21:00:00,90.227.161.167,7.235.181.90,HTTP,Ransomware,Low,Blocked,669,27.4,443,1687.8044291,-9.403723275,3.3105433784,5.2061817196
10JAN24:22:00:00,33.64.2.241,97.126.54.39,HTTPS,Brute Force,Medium,Blocked,473,194.5,423,2961.8277882,-36.25782211,5.2704322145,7.189350505
10JAN24:23:00:00,220.44.20.214,6.150.229.255,HTTPS,Ransomware,Medium,Blocked,183,124.02,26,1057.7246983,-2.225603354,4.8204429236,6.7637860661
11JAN24:00:00:00,27.65.155.175,184.207.117.60,ICMP,Ransomware,Medium,Blocked,328,121.75,427,2191.7923388,58.22796861,4.8019698441,6.8139697128
11JAN24:01:00:00,56.245.138.142,213.33.136.130,TCP,Ransomware,Medium,Blocked,1449,203.9,292,2940.3018709,35.381548734,5.3176297266,7.2880267141
11JAN24:02:00:00,169.107.68.250,73.235.239.254,TCP,Malware,High,Blocked,53,20.22,423,1355.6769634,8.9134961396,3.0066727082,5.0136541072
11JAN24:04:00:00,24.187.226.214,7.161.244.41,ICMP,Brute Force,Medium,Successful,1409,231.63,400,3554.4415252,-12.97627219,5.4451413142,7.3830161508
11JAN24:05:00:00,16.237.197.119,88.66.63.243,ICMP,Ransomware,Low,Successful,1408,248.48,122,3086.1187011,62.617603711,5.5153623996,7.4966400151
11JAN24:06:00:00,57.224.83.7,176.153.90.97,HTTP,Malware,High,Successful,1463,51.24,230,1774.4985719,1.600335318,3.9365206722,5.8868824654
11JAN24:07:00:00,190.244.220.47,151.77.2.12,TCP,Brute Force,Medium,Blocked,1270,269.24,59,2987.934372,-41.54450193,5.5956032123,7.5192234808
11JAN24:08:00:00,208.220.232.191,183.164.35.181,HTTP,SQL Injection,Medium,Successful,897,196.88,96,2476.6103557,88.616098432,5.2825944569,7.2908221478
11JAN24:09:00:00,208.222.5.31,36.13.202.151,ICMP,SQL Injection,Low,Blocked,982,264.57,262,3463.7648317,23.096538148,5.5781059044,7.5364100964
11JAN24:12:00:00,98.20.204.213,180.238.165.52,HTTP,Malware,High,Successful,309,275.72,136,2690.9946518,-196.7312316,5.6193858943,7.4577874495
11JAN24:13:00:00,45.139.215.151,148.165.122.165,ICMP,Brute Force,Medium,Blocked,1284,269.98,350,3576.9593232,-173.9044392,5.5983479192,7.4477253886
11JAN24:14:00:00,26.204.205.243,52.156.10.202,TCP,Brute Force,Low,Blocked,1215,134.5,283,2424.2007217,27.3644102,4.9015642734,6.8761246849
11JAN24:15:00:00,188.33.205.76,68.68.123.138,ICMP,Malware,High,Successful,662,82.4,455,2027.0504954,12.571012755,4.4115855583,6.3790559051
11JAN24:16:00:00,125.175.174.176,72.78.56.185,TCP,Brute Force,,Successful,1246,118.01,411,2622.3080635,-27.79173313,4.7707694514,6.6824572545
11JAN24:17:00:00,120.167.190.116,104.128.24.232,HTTPS,Malware,High,Blocked,1462,116.39,473,2893.6210852,2.6744477312,4.7569467069,6.7061340247
11JAN24:18:00:00,17.170.175.108,103.241.4.232,UDP,Phishing,Critical,Blocked,111,86.13,120,963.48392794,17.557116364,4.4558578989,6.430472624
11JAN24:19:00:00,198.22.204.184,96.65.41.89,UDP,Malware,High,Blocked,1481,80.65,430,2346.0431911,-8.845663521,4.3901189286,6.3202364019
11JAN24:20:00:00,113.25.15.147,152.222.205.146,UDP,SQL Injection,Low,Successful,1346,258.33,425,3750.3230787,-30.48705783,5.5542378761,7.4831448342
11JAN24:21:00:00,177.73.203.110,144.97.76.3,ICMP,Brute Force,High,Blocked,113,21.05,463,1406.0657372,3.7601047504,3.0469010352,5.0180088078
11JAN24:22:00:00,183.233.190.172,78.32.82.119,HTTPS,Malware,Medium,Blocked,394,203.32,25,1852.5406191,46.863192892,5.3147811418,7.2930878834
11JAN24:23:00:00,102.20.222.127,132.137.50.244,TCP,Malware,High,Successful,536,51.93,342,1693.0493892,4.7074313858,3.9498968504,5.908673637
12JAN24:00:00:00,143.68.82.0,77.91.247.2,HTTP,Brute Force,Medium,Blocked,1391,103.42,146,1921.0809489,-19.75233669,4.6387984637,6.557044902
12JAN24:01:00:00,71.82.40.28,133.30.3.39,TCP,,High,Blocked,1027,18.56,12,789.33377106,2.5340420438,2.9210092662,4.8862358083
12JAN24:02:00:00,1.111.153.12,17.241.65.133,HTTP,Phishing,Medium,Blocked,619,81.07,87,1052.2873483,-7.89511354,4.3953131023,6.3272131228
12JAN24:03:00:00,24.51.37.251,58.158.250.44,TCP,Brute Force,Medium,Blocked,949,230.55,435,3520.5066133,-19.1505434,5.440467802,7.3744405753
12JAN24:04:00:00,181.94.135.86,172.119.102.0,HTTPS,DDoS,Low,Blocked,412,265.52,109,2555.6985729,-76.9716002,5.5816902051,7.4853055132
12JAN24:05:00:00,135.84.129.170,174.32.99.242,HTTP,Brute Force,High,Blocked,401,66.54,423,1760.90108,17.158976431,4.1978034209,6.1798903236
12JAN24:06:00:00,181.61.145.201,9.32.79.77,ICMP,Brute Force,Medium,Blocked,132,139.12,345,2175.4336923,19.643669724,4.9353369419,6.9012176348
12JAN24:07:00:00,194.110.177.112,172.159.156.148,TCP,Phishing,Medium,Blocked,1384,141.15,266,2483.3789786,-16.32516019,4.9498232255,6.8790726881
12JAN24:08:00:00,147.247.27.134,204.198.230.117,TCP,Phishing,High,Blocked,363,262.09,222,2719.5123334,135.24176044,5.5686879944,7.5857237285
12JAN24:09:00:00,152.5.7.122,,HTTP,Brute Force,Medium,Successful,423,228.86,74,2314.8667731,77.008229876,5.4331105066,7.4259704764
12JAN24:10:00:00,44.177.111.98,11.8.7.165,ICMP,Brute Force,Low,Successful,614,153.97,482,2835.0627538,-5.000679493,5.0367578432,6.9780173865
12JAN24:11:00:00,79.138.216.36,97.253.119.120,ICMP,Brute Force,Medium,Blocked,775,201.26,494,3312.2270656,45.418402271,5.3045976542,7.2822376146
12JAN24:12:00:00,83.77.33.113,139.115.16.37,HTTPS,Phishing,Medium,Blocked,776,254.22,333,3130.607114,-36.66482109,5.5382000732,7.4632914359
12JAN24:13:00:00,168.61.250.237,3.169.38.38,ICMP,Brute Force,Medium,Blocked,385,2.96,310,929.41566577,0.1522407508,1.0851926467,3.0384205615
12JAN24:14:00:00,160.168.56.27,187.116.111.150,ICMP,Brute Force,Low,Successful,1166,120.93,413,2753.4337144,-14.98149176,4.7952119485,6.7232655954
12JAN24:15:00:00,59.106.139.154,155.85.50.86,ICMP,Ransomware,Low,Blocked,1278,272.18,102,3025.9444076,-22.2885526,5.6064636489,7.5406063705
12JAN24:16:00:00,132.105.201.130,213.86.128.126,UDP,DDoS,Low,Successful,1255,222.12,425,3443.0264815,21.772089983,5.4032178214,7.3630335833
12JAN24:17:00:00,13.117.174.210,166.108.199.55,HTTPS,SQL Injection,High,Blocked,758,162.9,493,2862.5155636,13.230312745,5.093136577,7.0505823649
12JAN24:18:00:00,90.226.62.15,10.135.228.8,TCP,DDoS,Low,Successful,820,158.94,137,1856.7923105,20.561347154,5.0685268354,7.0327490168
12JAN24:19:00:00,172.216.36.195,15.22.147.237,HTTP,Ransomware,Medium,Successful,1059,104.4,191,1775.4741401,-31.82336951,4.6482297712,6.5496173232
12JAN24:20:00:00,27.151.11.93,206.133.111.251,TCP,SQL Injection,,Successful,1257,156.2,461,3024.4609349,-31.01581247,5.0511373014,6.9682709043
12JAN24:21:00:00,157.108.94.149,6.152.228.64,HTTPS,Brute Force,Low,Blocked,1443,196.65,421,3357.8808685,-17.00053739,5.2814255497,7.2149086537
12JAN24:22:00:00,155.223.5.122,171.166.61.81,HTTP,Ransomware,Medium,Blocked,1466,125.57,142,1988.3082698,-80.91770924,4.8328634516,6.6821991958
12JAN24:23:00:00,108.82.65.234,189.199.96.160,,Brute Force,High,Blocked,703,214.27,357,3005.6668816,-12.35885641,5.3672369487,7.3048730808
13JAN24:00:00:00,158.241.159.135,174.150.109.111,ICMP,Phishing,Critical,Blocked,639,258.38,73,2623.8712267,31.334497919,5.5544314082,7.5175178658
13JAN24:01:00:00,24.150.178.62,141.176.255.161,HTTP,Malware,High,Blocked,50,46.49,328,1183.3092608,-2.382461734,3.8392374508,5.7777995206
13JAN24:02:00:00,47.182.49.91,48.66.255.10,ICMP,Ransomware,High,Blocked,226,135.52,167,1719.2445543,-52.07884439,4.9091193047,6.7985665178
13JAN24:03:00:00,172.177.124.81,60.244.45.177,TCP,Phishing,High,Blocked,765,122.47,168,1856.2364101,-7.880164602,4.8078661837,6.7445418088
13JAN24:04:00:00,126.230.207.133,28.180.247.70,TCP,Ransomware,Medium,Blocked,1078,206.27,54,2299.0274896,-4.845273074,5.3291860387,7.2717347953
13JAN24:05:00:00,119.111.114.37,66.55.234.190,HTTP,Ransomware,High,Blocked,817,75.04,259,1562.1085176,5.4821060262,4.318021438,6.2743139284
13JAN24:06:00:00,152.65.92.90,196.16.177.150,HTTP,Phishing,Low,Blocked,1360,192.11,439,3227.0242037,52.879273701,5.2580681767,7.2425470213
13JAN24:07:00:00,63.162.183.185,12.212.87.234,HTTPS,SQL Injection,Critical,Successful,450,263.26,111,2684.779751,69.390737341,5.573142175,7.556015311
13JAN24:08:00:00,168.93.26.29,78.51.100.72,HTTPS,DDoS,Medium,Blocked,995,125.5,232,2144.9553185,-22.77638564,4.8323058383,6.7519474553
13JAN24:09:00:00,27.90.185.224,100.40.78.203,ICMP,Brute Force,Medium,Blocked,624,273.31,161,3013.2818503,18.841251668,5.6106067187,7.5663168438
13JAN24:10:00:00,165.114.7.36,81.169.72.25,HTTP,Ransomware,Low,Blocked,1115,297.95,352,3846.5797832,26.312457688,5.6969257208,7.6553728737
13JAN24:11:00:00,126.141.115.19,212.243.108.111,TCP,Brute Force,High,Successful,1091,31.92,327,1644.9801698,9.9127142104,3.4632330859,5.4525511467
13JAN24:12:00:00,2.195.164.75,93.118.178.239,HTTPS,Malware,Low,Blocked,616,69.99,19,841.0919317,-4.866544058,4.2483525176,6.18427974
13JAN24:13:00:00,90.2.235.24,,HTTPS,Phishing,High,Blocked,1080,285.12,290,3458.324898,37.673154694,5.6529101794,7.6175201992
13JAN24:14:00:00,23.176.187.209,121.255.180.250,TCP,Brute Force,High,Blocked,1414,287.5,462,4172.0304301,-111.166453,5.661222895,7.550310791
13JAN24:15:00:00,159.105.157.225,116.206.9.236,HTTPS,Phishing,Low,Blocked,1491,29.4,50,963.14998825,1.2060046157,3.3809950145,5.332747849
13JAN24:16:00:00,16.141.65.190,89.150.75.96,ICMP,Brute Force,High,Blocked,1292,4.6,175,940.44768012,-2.110814072,1.5260584774,3.4041661681
13JAN24:17:00:00,78.46.162.175,141.234.126.9,HTTP,DDoS,High,Successful,1028,48.41,302,1487.7150922,0.7382167282,3.8797066105,5.8277926789
13JAN24:18:00:00,47.146.79.208,186.99.224.149,TCP,DDoS,Medium,Successful,1273,298.8,184,3493.7393067,97.381049314,5.6997744867,7.6911914448
13JAN24:19:00:00,55.158.7.245,162.196.53.102,HTTP,DDoS,Medium,Blocked,1494,54.08,185,1703.7244623,-2.846354345,3.9904646166,5.9288272992
13JAN24:20:00:00,27.0.15.128,19.13.56.234,HTTPS,DDoS,Low,Blocked,1357,150.81,339,2642.7376548,43.788827645,5.0160208327,7.002573372
13JAN24:21:00:00,53.43.175.70,147.57.164.162,HTTPS,DDoS,Low,Blocked,782,254.54,307,3294.9108232,-43.19871218,5.5394580339,7.4608247136
13JAN24:22:00:00,61.10.41.149,88.107.64.98,TCP,DDoS,Medium,Blocked,1167,6.22,310,1162.0064993,-0.322701231,1.8277715145,3.7662410809
13JAN24:23:00:00,125.1.111.247,67.148.60.213,ICMP,Phishing,Critical,Blocked,243,181.39,346,2539.3395385,8.417785727,5.2006494645,7.1531672744
14JAN24:00:00:00,115.20.211.68,218.179.81.234,UDP,Ransomware,Low,,1116,83.18,81,1453.7600804,-27.02163052,4.4210070545,6.3193975341
14JAN24:01:00:00,43.217.126.190,59.203.164.174,TCP,Brute Force,High,Successful,1013,258.71,374,3514.3589572,-11.16586724,5.5557077819,7.4954331284
14JAN24:02:00:00,99.223.163.130,39.182.239.156,UDP,DDoS,Medium,Successful,979,85.11,156,1623.6130033,-28.55864623,4.443944655,6.3407320099
14JAN24:03:00:00,125.33.202.105,215.65.69.107,UDP,Phishing,Medium,Blocked,1438,206.06,275,3004.0876873,-88.61072124,5.328167437,7.2106775933
14JAN24:04:00:00,192.70.54.54,176.93.171.162,ICMP,Phishing,High,Blocked,1117,202.3,283,2998.0977667,-23.61646431,5.3097517936,7.2388441554
14JAN24:05:00:00,55.24.172.232,152.122.170.153,UDP,Phishing,High,Blocked,1339,66.53,432,2172.6956954,3.2147955759,4.1976531241,6.1504424263
14JAN24:06:00:00,104.57.243.162,66.162.186.229,UDP,Ransomware,Medium,Blocked,1398,10.54,249,1492.7244429,0.9164307507,2.3551784919,4.3134324438
14JAN24:07:00:00,136.25.239.107,41.146.184.19,ICMP,Brute Force,Medium,Blocked,1094,122.83,147,1723.5787306,-17.77589806,4.810801367,6.7358205264
14JAN24:08:00:00,124.55.213.171,46.33.138.127,UDP,Ransomware,Medium,Blocked,1198,86.83,481,2448.772688,22.590231654,4.4639522992,6.4463549219
14JAN24:09:00:00,5.2.158.210,110.73.63.94,UDP,SQL Injection,Low,Successful,1121,242.71,435,3509.4561293,-101.8438613,5.4918673562,7.3759611361
14JAN24:10:00:00,159.106.142.124,194.92.62.180,UDP,Phishing,Low,Successful,144,240.13,7,2070.9244965,24.825788077,5.481180485,7.4417518497
